gestational_week,bmi,probability
10.0,21.0,0.2827417421177635
10.1,21.0,0.28763365691827225
10.2,21.0,0.29256619826792385
10.299999999999999,21.0,0.29753865253074707
10.399999999999999,21.0,0.3025502826297226
10.499999999999998,21.0,0.30760032833209117
10.599999999999998,21.0,0.3126880065577787
10.699999999999998,21.0,0.31781251171078784
10.799999999999997,21.0,0.32297301603338
10.899999999999997,21.0,0.32816866998283184
10.999999999999996,21.0,0.33339860263052185
11.099999999999996,21.0,0.3386605621721765
11.199999999999996,21.0,0.3439467707340677
11.299999999999995,21.0,0.34924789610835727
11.399999999999995,21.0,0.3545544107985657
11.499999999999995,21.0,0.3598566094206281
11.599999999999994,21.0,0.3651446269671175
11.699999999999994,21.0,0.3704084577187456
11.799999999999994,21.0,0.37563797458146925
11.899999999999993,21.0,0.38082294862467997
11.999999999999993,21.0,0.38595306859615125
12.099999999999993,21.0,0.3910179601927072
12.199999999999992,21.0,0.3960072048719695
12.299999999999992,21.0,0.40091035799997365
12.399999999999991,21.0,0.4057169661418477
12.499999999999991,21.0,0.41041658331795305
12.59999999999999,21.0,0.4149987860657555
12.69999999999999,21.0,0.4194531871680018
12.79999999999999,21.0,0.42376944793030735
12.89999999999999,21.0,0.42793728891579386
12.99999999999999,21.0,0.4319464990706887
13.099999999999989,21.0,0.43578694320258937
13.199999999999989,21.0,0.4394485678021829
13.299999999999988,21.0,0.4429214052293779
13.399999999999988,21.0,0.44619557631587514
13.499999999999988,21.0,0.44926129146802796
13.599999999999987,21.0,0.4521088503862979
13.699999999999987,21.0,0.454728640550621
13.799999999999986,21.0,0.45711113465451475
13.899999999999986,21.0,0.45924688720477197
13.999999999999986,21.0,0.4611265305381229
14.099999999999985,21.0,0.4627407705413553
14.199999999999985,21.0,0.46408038239712357
14.299999999999985,21.0,0.46513620671414047
14.399999999999984,21.0,0.4658991464376799
14.499999999999984,21.0,0.4663601649743858
14.599999999999984,21.0,0.46651155419955376
14.699999999999983,21.0,0.4663617609205349
