gestational_week,bmi,probability
10.0,25,0.5912330691512322
10.1,25,0.5968374101053813
10.2,25,0.602421454267666
10.299999999999999,25,0.6079840870421865
10.399999999999999,25,0.61352420760947
10.499999999999998,25,0.619040729592395
10.599999999999998,25,0.6245325817063447
10.699999999999998,25,0.6299987083929345
10.799999999999997,25,0.6354380704366802
10.899999999999997,25,0.6408496455640057
10.999999999999996,25,0.6462324290240096
11.099999999999996,25,0.6515840592772644
11.199999999999996,25,0.6568967581996504
11.299999999999995,25,0.6621615748849965
11.399999999999995,25,0.6673697892910839
11.499999999999995,25,0.6725129240181826
11.599999999999994,25,0.6775827542797592
11.699999999999994,25,0.6825713159334164
11.799999999999994,25,0.6874709114600905
11.899999999999993,25,0.6922741138000543
11.999999999999993,25,0.6969737679749806
12.099999999999993,25,0.7015629904458565
12.199999999999992,25,0.7060351661765417
12.299999999999992,25,0.7103839433919314
12.399999999999991,25,0.7146032260377138
12.499999999999991,25,0.7186871639653614
12.59999999999999,25,0.7226301408810585
12.69999999999999,25,0.7264267601105625
12.79999999999999,25,0.7300718282434491
12.89999999999999,25,0.733560336729695
12.99999999999999,25,0.7368874415091383
13.099999999999989,25,0.7400484407600305
13.199999999999989,25,0.7430387508567848
13.299999999999988,25,0.7458538806292371
13.399999999999988,25,0.7484894040164958
13.499999999999988,25,0.7509409312079802
13.599999999999987,25,0.7532040783628139
13.699999999999987,25,0.755274435996711
13.799999999999986,25,0.7571475361231819
13.899999999999986,25,0.758818818233773
13.999999999999986,25,0.7602835942005405
14.099999999999985,25,0.7615370121835814
14.199999999999985,25,0.7625740196277462
14.299999999999985,25,0.7633893254362342
14.399999999999984,25,0.7639773614152874
14.499999999999984,25,0.7643322430943708
14.599999999999984,25,0.7644487055012823
14.699999999999983,25,0.7643334710315148
14.799999999999983,25,0.7640013936021763
14.899999999999983,25,0.7634671889786221
14.999999999999982,25,0.7627453446353203
15.099999999999982,25,0.7618501916327698
15.199999999999982,25,0.7607959709599805
15.299999999999981,25,0.7595968941516318
15.39999999999998,25,0.7582671980345876
15.49999999999998,25,0.7568211934988738
15.59999999999998,25,0.7552733082252151
15.69999999999998,25,0.7536381233360058
15.79999999999998,25,0.7519304039698489
15.899999999999979,25,0.750165123811863
15.999999999999979,25,0.7483574836427513
16.09999999999998,25,0.746522923998774
16.199999999999978,25,0.744677132061629
16.299999999999976,25,0.7428360429209697
16.399999999999977,25,0.7410158353718904
16.49999999999998,25,0.7392329224240752
16.599999999999977,25,0.7375039367073528
16.699999999999974,25,0.7358457109589693
16.799999999999976,25,0.7342752537700193
16.899999999999977,25,0.7328097207512165
16.999999999999975,25,0.7314663812508756
17.099999999999973,25,0.730262580720112
17.199999999999974,25,0.729215698771672
17.299999999999976,25,0.7283431029196171
17.399999999999974,25,0.7276620979178134
17.49999999999997,25,0.727189870536745
17.599999999999973,25,0.7269434295319992
17.699999999999974,25,0.7269395404657513
17.799999999999972,25,0.7271946549472326
17.89999999999997,25,0.7277248337626188
17.99999999999997,25,0.7285456632728873
18.099999999999973,25,0.7296721643746094
18.19999999999997,25,0.73111786718409
18.29999999999997,25,0.7328817120179968
18.39999999999997,25,0.7349505634250286
18.49999999999997,25,0.7373104833469956
18.59999999999997,25,0.7399471289516271
18.699999999999967,25,0.7428457998434721
18.79999999999997,25,0.7459914846810265
18.89999999999997,25,0.7493689076825134
18.999999999999968,25,0.7529625754095898
19.099999999999966,25,0.7567568241226151
19.199999999999967,25,0.7607358679048178
19.29999999999997,25,0.7648838476575199
19.399999999999967,25,0.7691848809762021
19.499999999999964,25,0.7736231128292055
19.599999999999966,25,0.7781827668788093
19.699999999999967,25,0.7828481972096596
19.799999999999965,25,0.787603940163382
19.899999999999963,25,0.7924347659217409
19.999999999999964,25,0.797325729434907
20.099999999999966,25,0.802262220256936
20.199999999999964,25,0.8072300108279604
20.29999999999996,25,0.8122153027320567
20.399999999999963,25,0.8172047704612673
20.499999999999964,25,0.8221856022294802
20.599999999999962,25,0.8271455374042386
20.69999999999996,25,0.8320729001592244
20.79999999999996,25,0.8369566289940302
20.899999999999963,25,0.8417863018196349
20.99999999999996,25,0.846552156366245
21.09999999999996,25,0.8512451057332727
21.19999999999996,25,0.8558567489674898
21.29999999999996,25,0.860379376623136
21.39999999999996,25,0.8648059713252463
21.499999999999957,25,0.8691302034230646
21.59999999999996,25,0.8733464218826046
21.69999999999996,25,0.8774496406248371
21.799999999999958,25,0.8814355205674067
21.899999999999956,25,0.8853003480594372
21.999999999999957,25,0.8890422826625217
22.09999999999996,25,0.8926639487021699
22.199999999999957,25,0.8961687921101636
22.299999999999955,25,0.8995602053457907
22.399999999999956,25,0.9028415241747563
22.499999999999957,25,0.9060160248709352
22.599999999999955,25,0.9090869218134073
22.699999999999953,25,0.9120573654520661
22.799999999999955,25,0.9149304406160139
22.899999999999956,25,0.917709165139931
22.999999999999954,25,0.9203964887845999
23.09999999999995,25,0.9229952924288134
23.199999999999953,25,0.925508387510926
23.299999999999955,25,0.9279385156993778
23.399999999999952,25,0.9302883487725608
23.49999999999995,25,0.9325604886894507
23.59999999999995,25,0.9347574678334529
23.699999999999953,25,0.9368817494129257
23.79999999999995,25,0.9389357280028323
23.89999999999995,25,0.9409217302129338
23.99999999999995,25,0.942842015468867
24.09999999999995,25,0.944698776893355
24.19999999999995,25,0.9464941422756592
24.299999999999947,25,0.9482301751182205
24.39999999999995,25,0.9499088757502268
24.49999999999995,25,0.9515321824986076
24.599999999999948,25,0.9531019729076813
24.699999999999946,25,0.954620064999363
24.799999999999947,25,0.9560882185664954
24.89999999999995,25,0.9575081364924802
24.999999999999947,25,0.9588814660909668
10.0,30,0.7680988840224372
10.1,30,0.7724576193675683
10.2,30,0.7767686809597877
10.299999999999999,30,0.7810316996533253
10.399999999999999,30,0.7852463312485187
10.499999999999998,30,0.7894122564135524
10.599999999999998,30,0.7935291805852933
10.699999999999998,30,0.7975968338496056
10.799999999999997,30,0.8016149708015412
10.899999999999997,30,0.8055833703858295
10.999999999999996,30,0.8095018357181099
11.099999999999996,30,0.813369203966703
11.199999999999996,30,0.8171804799760314
11.299999999999995,30,0.8209299873457817
11.399999999999995,30,0.8246123834951076
11.499999999999995,30,0.8282226570587106
11.599999999999994,30,0.8317561233707645
11.699999999999994,30,0.8352084180786801
11.799999999999994,30,0.8385754889422431
11.899999999999993,30,0.8418535858855933
11.999999999999993,30,0.8450392493796872
12.099999999999993,30,0.8481292972411568
12.199999999999992,30,0.851120809939745
12.299999999999992,30,0.854011114510691
12.399999999999991,30,0.8567977671705587
12.499999999999991,30,0.8594785347350409
12.59999999999999,30,0.8620513749352948
12.69999999999999,30,0.8645144157254494
12.79999999999999,30,0.8668659336681541
12.89999999999999,30,0.8691043314775879
12.99999999999999,30,0.8712281147902929
13.099999999999989,30,0.8732358682237603
13.199999999999989,30,0.8751262307710035
13.299999999999988,30,0.8768978705665882
13.399999999999988,30,0.8785494590459384
13.499999999999988,30,0.8800796445053618
13.599999999999987,30,0.881487025055328
13.699999999999987,30,0.8827701209442617
13.799999999999986,30,0.8839273462146571
13.899999999999986,30,0.8849569796378673
13.999999999999986,30,0.8858571348586484
14.099999999999985,30,0.8866257296656523
14.199999999999985,30,0.887260454289775
14.299999999999985,30,0.8877587386188
14.399999999999984,30,0.8881177182044359
14.499999999999984,30,0.8883341989269032
14.599999999999984,30,0.888405214930207
14.699999999999983,30,0.8883349477633857
14.799999999999983,30,0.8881323819475264
14.899999999999983,30,0.887806291686654
14.999999999999982,30,0.8873652159723777
15.099999999999982,30,0.8868175299073535
15.199999999999982,30,0.8861715104108745
15.299999999999981,30,0.8854353964520776
15.39999999999998,30,0.8846174439112267
15.49999999999998,30,0.8837259751277451
15.59999999999998,30,0.8827694231561034
15.69999999999998,30,0.8817563707180177
15.79999999999998,30,0.8806955838121413
15.899999999999979,30,0.8795960399207963
15.999999999999979,30,0.878466950737343
16.09999999999998,30,0.8773177793274168
16.199999999999978,30,0.8761582516321514
16.299999999999976,30,0.8749983622212882
16.399999999999977,30,0.8738483742081083
16.49999999999998,30,0.8727188132458324
16.599999999999977,30,0.8716204555357321
16.699999999999974,30,0.8705643097899631
16.799999999999976,30,0.8695615931062746
16.899999999999977,30,0.8686237007265871
16.999999999999975,30,0.8677621696663406
17.099999999999973,30,0.8669886362160367
17.199999999999974,30,0.8663147873302723
17.299999999999976,30,0.8657523059328003
17.399999999999974,30,0.8653128101790384
17.49999999999997,30,0.8650077867306731
17.599999999999973,30,0.8648485181116081
17.699999999999974,30,0.8648460042320147
17.799999999999972,30,0.8650108781895985
17.89999999999997,30,0.8653533164868538
17.99999999999997,30,0.8658829438429363
18.099999999999973,30,0.8666087328322065
18.19999999999997,30,0.8675383680469524
18.29999999999997,30,0.8686698216270983
18.39999999999997,30,0.8699930642689451
18.49999999999997,30,0.8714973807201627
18.59999999999997,30,0.873171669809265
18.699999999999967,30,0.8750045178257255
18.79999999999997,30,0.876984270134427
18.89999999999997,30,0.8790991009288516
18.999999999999968,30,0.8813370810030278
19.099999999999966,30,0.88368624339639
19.199999999999967,30,0.8861346467403255
19.29999999999997,30,0.8886704361120312
19.399999999999967,30,0.8912819011818722
19.499999999999964,30,0.8939575314259354
19.599999999999966,30,0.8966860681668891
19.699999999999967,30,0.8994565532042691
19.799999999999965,30,0.9022583738003158
19.899999999999963,30,0.9050813037996179
19.999999999999964,30,0.90791554067996
20.099999999999966,30,0.9107517383575314
20.199999999999964,30,0.9135810356014419
20.29999999999996,30,0.9163950799495133
20.399999999999963,30,0.9191860470586056
20.499999999999964,30,0.9219466554672221
20.599999999999962,30,0.9246701767946441
20.69999999999996,30,0.9273504414481492
20.79999999999996,30,0.9299818399567638
20.899999999999963,30,0.9325593200953016
20.99999999999996,30,0.9350783800050286
21.09999999999996,30,0.9375350575561854
21.19999999999996,30,0.9399259162319042
21.29999999999996,30,0.9422480278420919
21.39999999999996,30,0.9444989523990464
21.499999999999957,30,0.946676715503608
21.59999999999996,30,0.9487797836013048
21.69999999999996,30,0.950807037472283
21.799999999999958,30,0.9527577443169417
21.899999999999956,30,0.9546315289783045
21.999999999999957,30,0.9564289530970425
22.09999999999996,30,0.9581526989152069
22.199999999999957,30,0.95980576200754
22.299999999999955,30,0.9613910291876431
22.399999999999956,30,0.9629112809845666
22.499999999999957,30,0.9643691942140001
22.599999999999955,30,0.9657673446245618
22.699999999999953,30,0.9671082096014396
22.799999999999955,30,0.9683941709113203
22.899999999999956,30,0.9696275174740872
22.999999999999954,30,0.9708104481482387
23.09999999999995,30,0.9719450745183399
23.199999999999953,30,0.9730334236740843
23.299999999999955,30,0.9740774409717254
23.399999999999952,30,0.9750789927697218
23.49999999999995,30,0.9760398691314495
23.59999999999995,30,0.9769617864887545
23.699999999999953,30,0.9778463902609776
23.79999999999995,30,0.9786952574248522
23.89999999999995,30,0.979509899031398
23.99999999999995,30,0.9802917626665699
24.09999999999995,30,0.9810422348530229
24.19999999999995,30,0.9817626433908737
24.299999999999947,30,0.9824542596358334
24.39999999999995,30,0.9831183007135116
24.49999999999995,30,0.9837559316690789
24.599999999999948,30,0.9843682675518356
24.699999999999946,30,0.9849563754345223
24.799999999999947,30,0.9855212763675009
24.89999999999995,30,0.986063947268166
24.999999999999947,30,0.9865853227461598
10.0,35,0.6610204705733981
10.1,35,0.6662857691918808
10.2,35,0.6715177353073045
10.299999999999999,35,0.6767154757792687
10.399999999999999,35,0.6818781184061034
10.499999999999998,35,0.687004812347326
10.599999999999998,35,0.6920947285240663
10.699999999999998,35,0.6971470599971697
10.799999999999997,35,0.7021610223227449
10.899999999999997,35,0.7071358538849316
10.999999999999996,35,0.7120708162057111
11.099999999999996,35,0.7169639388561491
11.199999999999996,35,0.7218083392633501
11.299999999999995,35,0.726596143091458
11.399999999999995,35,0.7313197688944494
11.499999999999995,35,0.7359719345449092
11.599999999999994,35,0.7405456616338593
11.699999999999994,35,0.7450342777778849
11.799999999999994,35,0.7494314167895331
11.899999999999993,35,0.7537310166862481
11.999999999999993,35,0.7579273155316155
12.099999999999993,35,0.7620148451201246
12.199999999999992,35,0.7659884225327287
12.299999999999992,35,0.7698431396049474
12.399999999999991,35,0.7735743503619315
12.499999999999991,35,0.7771776564856119
12.59999999999999,35,0.7806488908877163
12.69999999999999,35,0.7839840994689576
12.79999999999999,35,0.7871795211490761
12.89999999999999,35,0.7902315662546832
12.99999999999999,35,0.7931367933520895
13.099999999999989,35,0.7958918846105708
13.199999999999989,35,0.7984936197780415
13.299999999999988,35,0.8009388488460064
13.399999999999988,35,0.8032244634741761
13.499999999999988,35,0.8053473672375082
13.599999999999987,35,0.8073044447499502
13.699999999999987,35,0.8090925297101044
13.799999999999986,35,0.810708371904739
